cdf,request_e2e_time_normalized,replica
0.02,0.02518155719657156,7
0.03,0.025188021088871592,7
0.04,0.025194484981171623,7
0.05,0.025200948873471653,7
0.06,0.025207412765771684,7
0.07,0.025212852354563164,7
0.08,0.025216243336337534,7
0.09,0.025219634318111903,7
0.1,0.025223025299886275,7
0.11,0.025226416281660644,7
0.12,0.025229807263435017,7
0.13,0.02523319824520939,7
0.14,0.02541175790614637,7
0.15,0.02567790190666466,7
0.16,0.025944045907182946,7
0.17,0.026210189907701235,7
0.18,0.026476333908219525,7
0.19,0.02674247790873781,7
0.2,0.0270086219092561,7
0.21,0.02807768048348958,7
0.22,0.029146739057723057,7
0.23,0.03021579763195654,7
0.24,0.031284856206190016,7
0.25,0.032353914780423494,7
0.26,0.03342297335465698,7
0.27,0.034249959259172125,7
0.28,0.034592799824250606,7
0.29,0.03493564038932909,7
0.3,0.035278480954407575,7
0.31,0.03562132151948606,7
0.32,0.035964162084564544,7
0.33,0.036307002649643025,7
0.34,0.03688836768570067,7
0.35000000000000003,0.037588994957247886,7
0.36,0.0382896222287951,7
0.37,0.03899024950034232,7
0.38,0.039690876771889545,7
0.39,0.04039150404343676,7
0.4,0.04109213131498398,7
0.41000000000000003,0.041116518731491365,7
0.42,0.04114090614799874,7
0.43,0.04116529356450613,7
0.44,0.041189680981013506,7
0.45,0.04121406839752089,7
0.46,0.041238455814028276,7
0.47000000000000003,0.04156020969722387,7
0.48,0.042476696513795896,7
0.49,0.04339318333036793,7
0.5,0.04430967014693996,7
0.51,0.045226156963511996,7
0.52,0.04614264378008403,7
0.53,0.047059130596656056,7
0.54,0.04757484063273415,7
0.55,0.04789016227856527,7
0.56,0.04820548392439639,7
0.5700000000000001,0.04852080557022752,7
0.58,0.048836127216058636,7
0.59,0.04915144886188976,7
0.6,0.049466770507720886,7
0.61,0.049623059885496486,7
0.62,0.04977934926327209,7
0.63,0.04993563864104769,7
0.64,0.05009192801882329,7
0.65,0.05024821739659889,7
0.66,0.0504045067743745,7
0.67,0.05057473678189045,7
0.68,0.05077284804888713,7
0.6900000000000001,0.0509709593158838,7
0.7000000000000001,0.05116907058288048,7
0.71,0.05136718184987715,7
0.72,0.05156529311687383,7
0.73,0.05176340438387051,7
0.74,0.051886327152233035,7
0.75,0.05197165567127849,7
0.76,0.052056984190323945,7
0.77,0.0521423127093694,7
0.78,0.052227641228414855,7
0.79,0.05231296974746031,7
0.8,0.052398298266505765,7
0.81,0.05264393030711207,7
0.8200000000000001,0.052889562347718376,7
0.8300000000000001,0.05313519438832469,7
0.84,0.053380826428930994,7
0.85,0.0536264584695373,7
0.86,0.05387209051014361,7
0.87,0.0540940014943088,7
0.88,0.05426847036559175,7
0.89,0.0544429392368747,7
0.9,0.054617408108157656,7
0.91,0.054791876979440615,7
0.92,0.05496634585072357,7
0.93,0.05514081472200652,7
0.9400000000000001,0.34453097614201444,7
0.9500000000000001,0.7785289838363876,7
0.96,1.2125269915307553,7
0.97,1.6465249992251287,7
0.98,2.0805230069195018,7
0.99,2.514521014613875,7
1.0,2.948519022308248,7
